Text,Label,Score,text_cleaned
I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.,anger,0.375,believe gonna start singing snap story tractor switch little bit
doing some testing with my current earth burst team,anger,0.375,doing testing current earth burst team
"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work ",anger,0.375,luck rest fall go like today think going like season bestdayever magic work
"also other ppl who i love a whole damn lot; erica, joanna, tiff, sirli, harley, anja, (the rest of the gc bc i ran out of chara!)",anger,0.375,ppl love damn lot erica joanna tiff sirli harley anja the rest gc bc ran chara
"@sippycoups if it hurts too much to eat, i read somewhere that marshmallows are good bc they are soft and don't irritate",anger,0.375,hurt eat read marshmallow good bc soft not irritate
"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot",anger,0.375,not fret not cool human follow me instantly cool bot
"@rabpeel snap, seems to be a problem here",anger,0.375,snap problem
Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈,anger,0.375,ca not wait ninja turtle costume raging osu halloween
"@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.",anger,0.375,jumped hoop just take irate netizen decide playing nothe rule not enough
The best revenge is massive success. –Frank Sinatra,anger,0.375,best revenge massive success frank sinatra
"Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark",anger,0.375,despite sharing oneill article saddens gazza case fury sentence remark
I need to stop second guess myself and just go with the first thought and go with it. #relentless,anger,0.425,need stop second guess just thought it relentless
We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\n—Graham Kendrick,anger,0.375,worship feetnwhere wrath mercy meetnand guilty world washednby love pure streamngraham kendrick
"Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 ",anger,0.37,dear future big brother player just chase dick season win dollar sti bb
"“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride #anger",anger,0.314,slow anger better mighty rule spirit take citynp bibleverse pride anger
"Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget 🙏🏾",anger,0.375,holding grudge stop blessing god learn forgive amp forget
Why does Candice constantly pout #GBBO 💄😒,anger,0.375,doe candice constantly pout gbbo
"@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat",anger,0.375,hater just taught hate not shown love good quote go comment tiff treat
Nor hell a fury like a woman scorned -- William Congreve,anger,0.375,hell fury like woman scorned william congreve
That is at least the 3rd time the balls been burst in our games,anger,0.375,rd time ball burst game
@stoozyboy1 @chris_sutton73 😂😂 Oh the zombie rage 😂,anger,0.375,oh zombie rage
Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte #rage #against #machines,anger,0.375,prayer amp protection brother sister fighting charlotte rage machine
@wcsportscamp I lol'ed.  Privileged exasperation should be bottled and sold.,anger,0.375,loled privileged exasperation bottled sold
Finally made my #fury #warrior guide. Let me know your thoughts,anger,0.375,finally fury warrior guide let know thought
@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! ,anger,0.375,im writing abt changing face sex industry tr men talk then
@JustPyroNow are you gonna do any kind of community raids when wrath of the machine drops?,anger,0.375,gonna kind community raid wrath machine drop
"Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today.",anger,0.444,nurse practitioner you look pretty bad offense course nnthank you really added spark positivity needed today
@dlrwills turn that frown upside down buddy 🙃.,anger,0.375,turn frown upside buddy
"@SonOfTheDovah *She could sense the anger stirring within him and took his hand in hers.* As long as we stay together, we'll both be safe.--",anger,0.375,she sense anger stirring took hand hers long stay together safe
and apparently he's supposed to have a Scottish accent??? I'm ,anger,0.375,apparently supposed scottish accent
"@PerfectQuartz She's jogging a bit to stay beside her, puffing her cheeks with a huff each time. 'Oh-- jeez Jasper, why don't you —",anger,0.375,jogging bit stay her puffing cheek huff time oh jeez jasper not
"@RichardHBell Yes, I think he held a grudge ...",anger,0.375,yes think held grudge
 I can't guess if you holding a grudge against the best',anger,0.425,guess holding grudge best
@JoeGoodmanJr. A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation.,anger,0.354,solution assumption medium article venue cause animosity conversation
@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club ,anger,0.354,wigan biggest club
"@lyskoi anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis",anger,0.354,anyway short scale today perfect purpose soft hand not aggravate nowchronic tendonitis
GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge,anger,0.354,gameday v buford today home excited revenge
Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya #revenge #bwahaha,anger,0.2,tonight dragrace allstars episode gave life yaass queen teamalaska teamkatya revenge bwahaha
@Kim_is__bored exactly what I have been saying on fb.. ,anger,0.354,exactly saying fb
my wasp sting is so itchy,anger,0.35600000000000004,wasp sting itchy
"-- haired man strides close and watches as the Major flinches away from him, the reaction draws a growl from his throat.  -- (@DocHQuinzel)",anger,0.322,haired man stride close watch major flinch away him reaction draw growl throat
srry my feelings offend u 🤗,anger,0.354,srry feeling offend u
Sorry to burst your bubble but it isn't that century anymore. Welcome to the 21st century.,anger,0.354,sorry burst bubble not century anymore welcome st century
I can't even right now #bb18 ,anger,0.354,right bb
Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.,anger,0.354,asian tiger mosquito relentless aggressive kind dealt wa kid
Sometimes the best motivations come from 'proving them wrong' #energy #relentless #MotivationalQuotes,anger,0.354,best motivation come proving wrong energy relentless motivationalquotes
@LonelyGoomba I wouldn't bring this up if I were you. It's a very touchy subject. And people get way to offended these days,anger,0.328,not bring you touchy subject people way offended day
"Are you lost in the fury, fearing that you'll fail?",anger,0.354,lost fury fearing fail
I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕 #tiff,anger,0.354,need sushi date olive guarded date rockys date tiff
my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),anger,0.354,alarm clock ringing morning n flatmate knocked door asked set burning alive
@The_Nasty_P now you gotta do that with fast n furious,anger,0.354,gotta fast n furious
@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol,anger,0.354,remember ta gamedev program said temper tantrum class time lol
i love that tay &amp; tiff are just sitting at my house while i'm at work 🙃,anger,0.354,love tay amp tiff just sitting house work
"“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride ",anger,0.354,slow anger better mighty rule spirit take citynp bibleverse pride
"@MeghanEMurphy Oh gosh, if you get 800+ raging comments from cruise fans, I will just die laughing!",anger,0.354,oh gosh raging comment cruise fan just die laughing
Skipping meals is the national way of showing #disappointment and . #wiz,anger,0.354,skipping meal national way showing disappointment wiz
"{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}",anger,0.354,strong hand moving firmly grope thigh squeezing digging nail extract growl me
@l1ght__eyes u tried boiling em takes years too,anger,0.354,u tried boiling em take year
@RLH2606 if u know who died.. I would also burst out crying....\nFrom JOY!!! 😉,anger,0.354,u know died burst cryingnfrom joy
@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :)),anger,0.354,nit fun anger all old dude rock n roll
being bitter only hurts yourself lmaooo,anger,0.354,bitter hurt lmaoo
Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,anger,0.354,think british political landscape desolate look foaming wasteland think ok
A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free,anger,0.354,wise man told holdin grudge likenletting somebody just live inside head rent free
Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst,anger,0.354,heading home cut grass heat wanna eat air conditioned adultingistheworst
@BarackObama I love Lizzy Warren's latest rage against Wall Street.,anger,0.177,love lizzy warren latest rage wall street
When you forget to mention you were bought dreamboys tickets 🙄😂 ,anger,0.354,forget mention bought dreamboys ticket
Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness,anger,0.354,praying lord anger hate jealousy away heart sign maturity conciseness
My little sister sure can hold a grudge 😂😂😂,anger,0.333,little sister sure hold grudge
"@ShieldsCap &lt; Steve between his feet, feeling a blush sting his cheeks. 'I can undress myself, thank you very much,' he snapped &gt;",anger,0.333,lt steve foot feeling blush sting cheek i undress myself thank much snapped gt
one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up,anger,0.333,main thing im doing w c filling void bitter heart making wanted growing
snap music kept me from running into traffic 2005-2007.,anger,0.333,snap music kept running traffic
"When anger rises, think of the consequences. #quote #wisdom ",anger,0.333,anger rise think consequence quote wisdom
Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords,anger,0.333,make decision angry make promise happy wisewords
Keep in mind. We're all weak. Don't insult people just because they're human.,anger,0.333,mind weak not insult people just human
@TDsNation i watch all your videos but i like madden better!,anger,0.333,watch video like madden better
Projection is perception. See it in someone else? You also at some level have that within you.  #worry,anger,0.333,projection perception else level you worry
So Rangers v Celtic ll #revenge,anger,0.333,ranger v celtic ll revenge
@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front of😂,anger,0.333,ehh guess want burst laughing
@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.,anger,0.333,true reverseengineered drink scientific method hear rage
@KodieBurch yesss..apparently you've been popular on snap 🙄,anger,0.333,yessapparently popular snap
When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.,anger,0.333,grown adult doe not drink drank just assume raised raging alcoholic want part
@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? ,anger,0.333,played game john elway sacked x fumbled x john elway know of
"#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo",anger,0.333,zumba piyo hiit session sweaty burning soo good missedoutonsummerbikinibodybutwintersunbodywilldo
@jamiesonhelen @MarianKeyes all three of my agin's on the pout .,anger,0.29600000000000004,agin pout
Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness,anger,0.333,anger cheap politeness expensive not expect everybody polite thoughtfulthursday politeness
don't give someone power by letting their words offend you,anger,0.333,not power letting word offend
"Rt @yoelamite i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar",anger,0.333,rt need back cd hard rage flew through rhyme flow n u speak dollar
Lot 100 would give Ghandi road rage,anger,0.333,lot ghandi road rage
@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it,anger,0.333,character fast furious pumped adrenaline franchise
"How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg",anger,0.341,tell happy anniversary u not happy ampalaya paitpaitanangpeg
I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,anger,0.333,love angry tweet bc make laugh hate bc make miss
when you find out the initiative isn't even a thing 😧 ,anger,0.312,initiative not thing
"All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein",anger,0.312,cigarette burning laura hand angle chin purse lip gorgeous transition
This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial,anger,0.312,resent india pakistan problem save nawazsharifnn
#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,anger,0.312,awareness seek shelter letgo old habit chasing desire resultin anger fear worry choose satisfaction peace relax
@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt,anger,0.312,wolfpack theme trons sting wore wolf shirt
"@MHChat sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat",anger,0.172,sadness resentment past sadness fear future try live mhchat
Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #anger #politeness,anger,0.312,anger cheap politeness expensive not expect everybody polite thoughtfulthursday anger politeness
@JOjojosiejay or in my case a raging moody cow lol why i buy moody cow socks lol,anger,0.389,case raging moody cow lol buy moody cow sock lol
I'm just doing what u should b doing just minding my business and grinding relentless @LITO615,anger,0.312,just doing u b doing just minding business grinding relentless
Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.,anger,0.312,holding grudge doe not make strong make bitter forgiving doe not make weak set free
@pianimadi regarde tes snap,anger,0.312,regarde te snap
Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO,anger,0.33,standard candice starting pout startasyoumeantogoon gbbo
"@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious.",anger,0.312,orange poisonous bitter not judge blue look taste delicious
Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it,anger,0.312,got madden k p add trackdawgt let run
I wish the next madden has a story mode too. Just like Fifa 17 #madden,anger,0.312,wish madden story mode too just like fifa madden
@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR,anger,0.312,taking offense acounthe rank year sabr
@justinbieber Thank u Justin for this amazing concert. I can't believe that only u can provoke these thousand smiles these night#BelieveTour,anger,0.312,thank u justin amazing concert believe u provoke thousand smile night believetour
@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing,anger,0.312,klitschko fury day boxing
The best revenge is massive success.,anger,0.312,best revenge massive success
"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...",anger,0.312,tiangong china space laboratory come fiery end late average decommissioned satellite burn
Houston might lose a coach tomorrow or by midnight. #yikes ?,anger,0.312,houston lose coach tomorrow midnight yikes
"Well, the lines for Sweden's goals sure sting.",anger,0.312,well line sweden goal sure sting
Don't get #bitter get #BETTER,anger,0.312,not bitter better
Don't be bitter,anger,0.292,not bitter
Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally,anger,0.185,went n bodega incense lookd si counter amp like mirror said u said said originally
Recommended reading: Prisoners of Hate by Aaron Beck ,anger,0.292,recommended reading prisoner hate aaron beck
@CharlotteBnntt that's the joke. I know it's incense,anger,0.222,joke know incense
Leveled at the half. Much better offense expected in the second half,anger,0.182,leveled half better offense expected second half
@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. ,anger,0.292,huh sprint coach slowest team comp talk robbing living
#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily ,anger,0.292,firsttweetever sippin hotchocolate wondering finally gave lt haha hellootwitter it facebookisforfamily
One of my favorite classic cars is the Plymouth fiery.,anger,0.292,favorite classic car plymouth fiery
"As your own lives in order to complete our amazing life journey successfully, it is there. ",anger,0.35700000000000004,life order complete amazing life journey successfully there
Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat,anger,0.292,kik want swap pic post account anonymously wish kik vsvplou kik kikme snap nude tit snapchat
Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.,anger,0.292,focus yourself not let love define happy not let make bitter hurt
I wish the next madden has a story mode too. Just like Fifa 17 ,anger,0.292,wish madden story mode too just like fifa
@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -,anger,0.304,i frown cup cheek hand step aside angela care you not know
😳The intensity that @sydneyswans play at is extraordinary #relentless #AFLCatsSwans #AFLFinals 🏉👏🏿,anger,0.292,intensity play extraordinary relentless aflcatsswans aflfinals
Need a new outlet for ,anger,0.292,need new outlet
I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕 ,anger,0.271,need sushi date olive guarded date rockys date
@leener00 @libbyfloyd1 @G_Eazy my snap is andriaprebles ❤️,anger,0.271,snap andriaprebles
Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs,anger,0.271,color leaf are changing heatwaves la still raging latte batch visit pumpkin patch fallsongs
@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley,anger,0.271,ldf shall weekend spraypainting greenwichmarket core lilylou fret amp benoakley
"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. ",anger,0.271,take man suffer ignorance smile yourself matter say
"@FrizzeyesJr meeee, i'm lvl 320 and i have not a single relentless",anger,0.271,mee lvl not single relentless
@_Inferno217_ @PaladinsGame ummm that dragons fury though..,anger,0.271,umm dragon fury though
@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.,anger,0.271,perfect not way sort resent suspect lead double life just perfect
@jetmissTee I thought I peeped him on your snap. That's the homie ✊🏽 lol,anger,0.271,thought peeped snap homie lol
@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through.,anger,0.271,heart go woman indignity sitting through
You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless,anger,0.271,fight elephant wrestled pig quoteoftheday relentless
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol ,anger,0.271,sensing theme tho lol
ESPN just assumed I wanted their free magazines ,anger,0.271,espn just assumed wanted free magazine
"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap",anger,0.271,luck rest fall go like today think going like season bestdayever magic work snap
These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden  04,anger,0.271,newenglandpatriots jersey look like whack one tried make custom jersey madden
@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.,anger,0.271,grudge truth abundance
"@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that.",anger,0.271,you jk fun relax massage chill not eat cucumber place frown that
630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold,anger,0.271,am meeting olympic house gold neverquit believe dreambig teamtto goinggold
Houston might lose a coach tomorrow or by midnight.  #yikes #offense?,anger,0.271,houston lose coach tomorrow midnight yikes offense
It's easy to hold a grudge harder to let go.,anger,0.295,easy hold grudge harder let go
Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines,anger,0.189,prayer amp protection brother sister fighting charlotte machine
Happiness is the best revenge,anger,0.25,happiness best revenge
I forgot about this nice area down here with the fiery hearths,anger,0.25,forgot nice area fiery hearth
"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting",anger,0.25,take man suffer ignorance smile yourself matter say sting
@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring,anger,0.25,madden not funniest game watch not happening boring
"Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi",anger,0.25,mm okay ham turkey me give hair ruffle heading kitchen set gtgtn
"Oh my. Watching #rage. It's been like, ages",anger,0.25,oh my watching rage like age
Like hello? I am your first born you must always laugh at my jokes. ,anger,0.324,like hello born laugh joke
Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes,anger,0.25,best motivation come proving wrong energy motivationalquotes
Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya  #bwahaha,anger,0.25,tonight dragrace allstars episode gave life yaass queen teamalaska teamkatya bwahaha
and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',anger,0.229,naoto nod like tha band frown will band papa roach concert
"If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby",anger,0.229,keep laughing you not fret u r giving happiness n quote quotestoliveby
@wesrucker247 sounds like a good game plan for our offense....,anger,0.202,sound like good game plan offense
The most important thing to #bestrong is to hold your  #thoughts,anger,0.147,important thing bestrong hold thought
So Rangers v Celtic ll ,anger,0.229,ranger v celtic ll
I should really study today for chemistry but playing madden is just way more fun.,anger,0.208,really study today chemistry playing madden just way fun
i love the word fret so much and im in heaven,anger,0.127,love word fret im heaven
@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle ,anger,0.208,live event brock v orton saturday wwe network not need be wwe
Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen,anger,0.208,thursday pm vesper amp meditation prayerful plainsong multisensory candle incense psalm music silence faithful sing listen
pray for my boy huff,anger,0.208,pray boy huff
GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED ,anger,0.208,gameday v buford today home excited
snap: hiAleshia 😃,anger,0.208,snap hialeshia
I need to stop second guess myself and just go with the first thought and go with it. ,anger,0.208,need stop second guess just thought it
630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold,anger,0.208,am meeting olympic house gold relentless neverquit believe dreambig teamtto goinggold
"@ezlisteningdisc it doesn't offend me but it's just,,, Weird.",anger,0.188,doe not offend just weird
Drop Snapchat names #bored  #swap #pics,anger,0.188,drop snapchat name bored swap pic
Follow me on Snapchat 👻 Carlabtst15 #snapchat ,anger,0.188,follow snapchat carlabtst snapchat
"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",anger,0.188,love girl busy teaching pout taking selfie mall desication immense woman love perfection
follow my girl tiff she only got 3 followers💖💘💖💘💘 @00tiffanyr,anger,0.188,follow girl tiff got follower
@Ms_HeartAttack peanut butter takes away the sting,anger,0.188,peanut butter take away sting
hate to see y'all frown but I'd rather see him smiling 💕✨,anger,0.188,hate yall frown smiling
@JaredLeto Jared + #snap? 💘,anger,0.188,jared snap
Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme  #nudes #tits #snapchat,anger,0.188,kik want swap pic post account anonymously wish kik vsvplou kik kikme nude tit snapchat
ordered my vacation bathing suits. one less thing to fret about.,anger,0.188,ordered vacation bathing suit thing fret about
Cheap pout my brodcast,anger,0.232,cheap pout brodcast
Ughhh love a clean house and my incense lit aromatherapy,anger,0.26,ughh love clean house incense lit aromatherapy
Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap,anger,0.16699999999999998,follow snapchat carlabtst snapchat snap
Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco,anger,0.16699999999999998,vale vale sip sangria taste tantalizing tapa fiery flamenco night minutesfromhom silverlake la flamenco
"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless",anger,0.16699999999999998,grateful hungry people life hungry learn change grow help not sure anybody better relentless
Love the new song I can't stop thinking about you by #sting.,anger,0.16699999999999998,love new song stop thinking sting
"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. ",anger,0.16699999999999998,just help maintain boost status world class centre education culture tolerance
"@savageimiike one of my favorite songs brother, real talk. ",anger,0.157,favorite song brother real talk
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,anger,0.14300000000000002,month til bday think time flaunt got pretty awesome
@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,anger,0.146,did not sting luckily just flew happy drunk lolololol
"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩",anger,0.146,ellie just gave load gift note em uni n burst tear love
@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time,anger,0.146,wrath khan best movie time
I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life,anger,0.146,girly sense lash amp nail tomboy sense black color amp refuse ruffle life
Follow up. Follow through. Be #relentless. #success,anger,0.125,follow up follow through relentless success
@cburt43 turn that frown upside down,anger,0.125,turn frown upside
@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 ,anger,0.125,it game day t minus
rose incense are the best thing I've ever bought,anger,0.125,rose incense best thing bought
@jaaames1993 Literally burst out laughing.,anger,0.067,literally burst laughing
Follow up. Follow through. Be . #success,anger,0.125,follow up follow through success
Wrinkles should merely hide where frown have been.  - Mark Twain,anger,0.125,wrinkle merely hide frown been mark twain
Love the new song I can't stop thinking about you by .,anger,0.083,love new song stop thinking
