Text,Label
just got my phone confiscated for doing an anxiety test  great.  whelp bye again.,0
"how are you my love? @Hashtag_DonJon love youu!! thanks for the smile, that motivates me to keep going!! 💛 so blessed to have you 😊",0
"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything.",0
I looked for help and I got it. I looked for answers I found it. Now I need to find myself.,1
@CHARGERFANRV Ur so flippin funny!!! I love it!!! #burning!!!,0
do my tweets exist out of my profile cuz i dont think they do no one finds them,0
Back in the toon ???” Get me home & into bed???« ,0
120   ???????????????????  ??????????????????????????????????????ww  ????????????????????????????????????????????????????????????????????????????????    ?????????.......  ?????????LINE????????????LINE????????????   ??????????????????????????????????????????????????????????   ??????????  ?????.......????  pic.twitter.com/rLDG4ogYnz,0
When @Jaclynhill and @JeffreeStar  snap chats get you through the day w/ their words of inspiration #blessed ❤️💕,0
And plz don't hesitate to come in. We have a translation\nservices either. We all are waiting you to come!,0
 â€” listening to Ae Dil Hai Mushkil Title Track,0
This has simply been the hardest week n a half of my life. Gotta keep pushing thru. Only 5 more days til I get some answers. ,1
"? Today eat healthy food, remember your accomplishments, get some exercise, hang w/ good people & don't be hard on yourself.",0
I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all.,1
"My dark side is also part of me. Trying to tolerate my irritation. Guess I need some , but how without feeling guilty in children holiday season   ",1
132    ????????????????????????????????????????????????????????????????????  ???????????????   ????????????????????????   ??????????w????????????????????????????????????    ???????????????.......   ????????????????????????????????????.......  ???????????????2??????????????????????????  pic.twitter.com/RdzmWejXLZ,0
Sudden feeling of darkness.... Show me the light Ray I'm feeling pretty hopeless,1
" is dangerous. it's addicting. once you see how peaceful it is, you don't wanna deal with people. -Hedonist Poet",0
"Today, set up 3 coffee dates with people you suspect are ,  or just need to talk.  pic.twitter.com/OgPY3IdGAO",0
@bugusdiemon Happy birthday cuzzo many blessing🙌🏾💪🏾🇳🇬💯#KeepGrinding #blessed,0
"Seriously, why do people punish children for 'sass'? Wit should be rewarded, not discouraged!",0
My family has been using my blue oil like its water and I gave Ahmed my last blue oil,0
How many suicides does it take for people to realize that what you say fucking mattersâœŒï¸� ?—  ... pic.twitter.com/6JC0QDAYGW,0
The only bad thing about reading:  finishing a great book/series and getting sad that the story is over. ,0
??’•you are respectable ??’•    pic.twitter.com/NiQXmIwMda,0
West side story was literally the worst movie I have ever seen... Why do people like it??? ,0
 is never more cruel than when it is felt in close propinquity with someone who has ceased to communicate. â€”Germaine Greer,1
Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope??,0
Today's ECLIPSE was a warm fuzzy for the entire country. A GIANT GROUP HUG❤️😎💕#EclipseSolar2017 #repair #smiles,0
I hope everyone has a safe and fantastic day!!! 😊,0
Cracking on with these masters assignments! ???£ only 4 to go without any being completed already! ,0
Not going to Decadence after allâ€¦ ,0
Uncharted 4 on Crushing is the least fun I've ever ha splaying a video game  ,0
Today has not turned out to be a good day.     pic.twitter.com/jCG6EZ14Ea,1
How do I find joy and pleasure in life again?,1
what a long ass weekend!!!   ,0
"America, I love you, but you're bringing me down...   ",1
Don't be discouraged.,0
I find  to be very useful. They give me lots of things to be  about in the coming year.,0
@jaden_lindner If I acquire a deadly scowl like that I'm going to be pretty happy to be old,0
When you're up $80-$90 and lose it all because you just can't stop<<<<<<<<,1
Jay Z came out of retirement just to drop the album of the year on y'all...let that sink in. Have a great day y'all 🙌🏿,0
Man it's terrible when your  an got a lot of problems more then you can say.,1
Publicity before Christmas about loneliness. How many loneliness projects were open on Christmas day I wonder?  ,0
Horny. Anyone? #horny #bi #sex #london #snapchat #gaysnap #hornysnap #snapchatgay #snapchathorny #gaysnapchat #hornysnapchat #snapgay #snap,0
@Jo_Caulfield Great GIF! #joyful,0
Truth is.... I loved you so much. And you broke my heart.,1
Maybe the reason I get so  in February is the rebound from the,1
I'm not doing so good…????…I keep overthinking…    pic.twitter.com/EHOToC0XWD,1
I see you smiling through the steam of my coffee cup,0
When you make it far in a difficult Mario maker level and die.,0
"After reading about  in academia, I feel like secretly hanging up some posters about the topic around my old university ...",0
Why the hell is no one around when I need them,1
@joerogan I looked at the eclipse without glasses and now I have x-ray vision! #awesomeness,0
Me and Cj just broke up,1
"no offense to those who love k culture, u can love it all you want bbs!! 💖 but i just personally want to get to know my own country's-",0
"Do you ever fall asleep before you set your alarm, but then the Lord wakes you up on time anyways 🙌🏻 #WontHeDoIt",0
"Since someone deactivated, i don't know who  So i m  now  Gonna ",0
Yaaaaaaaaaaaas!!!! Scotty Sinclair #wonderful #magical,0
The @StandardDiary nailing @SarahTheDuchess the other day was very amusing! 'I've written 56 books... ' @standardnews #hilarious #funny,0
"Live in the present, live in the now!     pic.twitter.com/uBd53HFV3z",0
I want a friendship group like in Friends 😧,0
"Jesus I love it when people say ""don't be such a d-buzz just be happier"". Omg I never thought of that! Hey a cure   pic.twitter.com/vXagPPBCKH",0
Today marks seven years since the Kyadondo terrorist attack where many lost loved ones. We mourn &amp; pray they continue resting in peace. 7/11,1
My God we live in a sick world!   ,1
"Smartest way through any complex, hard &amp; lengthy negotiation is to #consult, not #insult - #BoJo please take note. Never too late to learn!",0
"The first step to beating  or  is to take responsibility for yourself, stop blaming others or circumstances",0
Up at 4:30am for an airport run and I'm not even going on holiday! ,0
One week on SW and going to gym. Smashed it #weekone  #goals #sw,0
"Oh dear, we are a bad lot, we specialise in making bang average teams look like superstars ",0
Anger replaced by love = calming. If we love Him all things (& whatever angers you) will work together for good.  ,0
"Hope everyone has a good New Years tonight, coz mines gonna be shit!   ",1
@sheikhsafina Guts? 😂😂😂 go and sunk your face in sand,0
"I will always love Spud.She is my rock and at low times, like now,she is my anchor.Happy new year Spud ",0
I am annoying…I tried text my friend…she said she was dealing with something…*sigh*…I just need someone talk to…,1
Brandy is going to a dog hotel for a couple of days,0
"My life has been a #crazy, #painful, #awful journey full of #disappointment, #harassment &amp; #abuse",1
No I'm not  for my life.,1
@JaapUnited Sule is going to be a terrific player. Wouldn't be surprised to see him get some game time this year.,0
Unrealistic expectations attract disappointment. And that's what you were #disappointment #sad,1
That maybe she just lost her job in the recession and is trying out a new career path,0
@narendramodi Really it was very sad and shame!!!,1
"Such a great condition upon new year, no rest for the weary ",0
If Only he loved Enuff to make me feel happy,0
If  is an issue for you tonight then call the Samaritans (116 123) or Breathing Space (0800 83 85 87),0
so alone so tired so bored so ugly so depressed  so so so so so so,1
"In addressing loneliness, a danger that we must watch out for is indulging in the sexy new robotic industry to provide the lonely with robot companions.   pic.twitter.com/4QafHgHhnj",0
".2/2 No chance, they all contain . Why not use a  flour? It would be so easy then most people can eat them. !",0
So I put a movie in for us to watch as a family & I'm the only one here everyone left for bed.    hope ur all ??,0
And again the same problems as all season and last year and the year before.  ,0
"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. ",1
"""Hopelessness. The children of blame are..."" from ""The 7 Habits of Highly...""   pic.twitter.com/m58kQNa0L1",0
It bugs me that people concern themselves so much with what other people CHOOSE to do with their money 😂🙈,0
"All my pals shopping together, getting food, getting steaming and going to clubs while I'm slaving away on the night shift ",0
Feeling bummed out rn. Family is disappointing and friends are too far away. ??,1
"no alarm set, long lie, no plans tomorrow😍 #blissful",0
Myatt &amp; Smith open the batting! 12 from the first over. #great start,0
Words can't explain how thankful I am that I woke up today! It's all I need to know how blessed I truly am! #iGotAnotherDayToCreateLife 😍,0
"'Best customer, ... We are pleased to inform you that the order has been sent today.' #butterflies #excitement #technojoy #music ~ OP-1 &lt;3",0
Shitty is the worst feeling ever #depressed #anxiety,1
ebullient [ih BUL yunt] adj.boiling; bubbling with excitement; exuberant. A boiling liquid can be called ebullient. Excited or enthusiastic.,0
"Anxiety in the heart of man causes depression, But a good word makes it glad.   Proverbs 12:25",0
"@stephenasmith You made me laugh today when you told a caller to turn up the volume, that you weren't doing the #MarvinGaye thing #levity",0
"I was smiling yesterday, i'm smiling today, i'll smyl tomorrow, bcoz lyf s too short to cry for anything, we nid to be strong.",0
mum got out of a rlly bad car crash completely not injured and i found a rlly sentimental piece of jewellery i thought i'd lost #blessed,0
😍🤤😍🤤😍 #foodie #yummy #halalfood \n(twitter saw,0
"Last year I was at the bar all night, getting free drinks, and making out with a stripper. This year I'll be in bed by 9:30. ",0
Maybe this IT chaebol is future Wang So. ,0
NEW MUSIC FRIDAY: FIRST SINGLE OFF THE NEXT PROJECT. #untitled #mattrod #hiphop #boston #hartford #animosity #thesemycities,0
A joyless faith is not one for which Jesus died. #thegospel #joy #Jesus #happiness,0
@LadyScully I didn't. We all went out and got pissed down the local instead. 😄,0
Sentiment analysis algorithms from Democrats and Mrs. Obama are designed to engineer . Reject it in its entirety.,0
I want to be like Eunice. #relentless,0
♪ Racing all around the seven seas\nChasing all the girls and making robberies\n'Causing panic everywhere they go\nParty-hardy on Titanic... ♪,0
"You dont even feel like talking to someone and suddenly there comes someone whom you can spend hours talking , laughing , cheering 💕",0
After marathoning Chuck on Netflix I've finally finished it and now I'm depressed. Damn you  !!!  ?,0
@beenthatkyd so I scrolled back up on the '17 GC because I missed it earlier and man you toooooooooo funny 😂😂😂😂😂 hilarious headassss!!!,0
just watch a revenge movie or write it down in a journal and let it all out,0
"@MST3K Punt Bunnies, the only #bunnies you can #punt , #love #laughing #whoisSteveSmith",0
"Why is it that every one gets  what I want,  I guess  whatever...   ",1
I love being outside right before sunrise/after sunset because the sky is so bright blue and it brings me peace,0
McGregor is a clown 😂😂😂 #hilarious #MayweatherVsMcGregor,0
deni &amp; i on here be4: known as friendship goals by all our adorable mutuals 💘💗🙆🏻✨!⭐️™\nus now: tweets three times a day about depression,0
Goodnight everyone hope you had a good day!   and everything between,1
Visited with my ex tonight. Not good.  ,1
never had a dull moment with u guys 💕,0
yesterday was amazing. thank u #mtv cant wait for the #interview the #irony is 7.10 was also supposed to be my 7 yr anv. plus6yr. ,0
omg they said kyungsoo looked gloomy and his instant smile after that i'm melting,0
103   ???????????????????????????????????  ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ?????????????????????? ????????????????????????????????????????.......    ?????????????  ??????????????????????????????????????????????????????????????????????????????????????????  pic.twitter.com/boKg7TqAj7,0
Crying with a loud music so no one could hear me,1
Sleeping with my dog for the last time b4 the trip ,0
"depression is real. if you're feeling , talk to somebody. talk to me. im all ears. it helps.",0
I need to get out of this little funk so I can write!! #writing #funk #writerslife #depressed,1
The only thing a selfie sunday reminds me of is that tomorrow is monday ,0
PUPPY FOR ADOPTIONS !!! Happy pics!! Please SHARE for exposure! Put out the word to good adopter prospects!...,0
How was your ? Great fun or did you fake enjoyment? Feeling the same about New Years Eve? Need to talk?  ,0
"Damn, ""Dear John"" is really fucking me up right now... ????????????????  lbs",0
ok im running out of steam because god im feeling so  this morning,1
Dro is everything to me ,0
feeling so alone and misunderstood.,1
@Kawells00 Oh your art so wonderful 😭,0
Just woke up  but want to go back 2 sleep. ,1
I miss my friends so badly 😢,1
I am so forlorn there are no words to express it accurately......,1
 can be treated and you can feel better,0
Wanting to be skin   ???­ pic.twitter.com/gzeDkX0Z71,1
Social connections are important throughout our lives!     pic.twitter.com/cTBXNnn3IL,0
@crumbs_oh @tradasro @WingsScotland @theSNP @STVNews @Channel4News Since when was being 'fair to Scotland' a concern for the British state?,0
"life is too hard, and you don't have a clue to it. guess what, doing nothing can also kill yourself. ",0
I need to cuddle someone sooooo bad!  ,1
hi sorry i’ve been so inactive lately i’ve been,1
Fed up now ???” why can't anything be simple an straightforward not in my life ,1
When you already have everything.. and you still feel lonely.. feeling  ..,1
I cut today. And I’m not proud of it.  lmao I feel so edgy putting a depression hashtag. Whateva idc.,1
"Possible 2016 treatment breakthrough for  and suicidal thinking using ketamine & similar drugs? (Rajkumar R, Pharmacol Res, 2015)",0
"Me: How much price for this poster of this sexy man? Sales Clerk: That's a mirror, sir.\n #LaughOutLoud ",0
This month has had to be the worst month out of this year ,1
Reading and watching the fault in our stars in the space of a week wasn't the best idea  ??????Œ ,0
What a raucous crowd today @GCSchoolsNC #GCSArtsPD17! How often does one hear applause and cheers at PD?! #excitement @ARTSEDNC @nakiahardy,0
"“As social creatures we need to make social connections... nowadays we don’t band together to hunt for food. We need adequately maintained friendships to ward off , which can lead to depression, immune system disorders, disease-causing inflammation”.  pic.twitter.com/XPnlrQCyHH",0
When you are with your friend and you are still laughing 😂🙌🏻🔝💕 @Tereza_Gray #FriendsForever #laugh #summer,0
Wake me up in March.,1
The  people are often also the most .,0
"People experience ,  in old age, for living alone or due to lack of close family ties and connections.  pic.twitter.com/dlGIALueNn",0
I know it's only pretend but Steve's story is really upsetting me  ,0
It amazes me how many useful videos there are on Youtube.  Everyone sharing knowledge &amp; making money doing it. #wonderful,0
@Harry_Styles Hi H how are you?Thankyou for always making me smile+being so genuinely kind!You deserve all the happiness in the world.67.801,0
friends frm abroad today: why r u so serious.All changed ...                   Me: Is there anything to celebrate ?  ,0
"I once heard that insecurities come in three types: A feeling of helplessness, a feeling of hopelessness, and a feeling of worthlessness.    ",0
"If you're friended with me, and I find out you think all someone has to do is snap out of it re: their  and PTSD... do me a favour:",0
"I'm feeling lonely and unproductive these past few days. I have many failed expectations to do something worthwhile. It's been 5 months since I moved to a new city & yet I gained no friends, I have not travel to any places like I used to. I need to detox. ",1
"@NoahWebHouse A review of my book faulted me for spending so much time on Webster's introductory front matter. But I had to, #brilliant!",0
Always forget about  especially lately after suffering with  and trying to get better. Also I prefer ,1
Halloweentown was my fave Halloween movie.   :'),0
damn dave chapelle's new netflix collection is fucking hilarious i love him sm,0
I've had my share of trials and tests. But you know what? God has always stayed with me and brought me through! 😊\n#Survivor #grateful #truth,0
@TuckerCarlson I love how you are #relentless,0
@LDN_Muscle a #bright and early session this morning before work! #fullbody #ldnmladies surprised that it actually helped reduce my #doms,0
Reality has set in.  I'm jobless.   ,1
"Human being is a design of expression that despite the  of a situation, regardless of the odds, we still rise in our .",0
When lil bro refills your water bottle cause it's a desert when I sleep... #cheering #lazysis,0
We got a whole 364 before Christmas ,0
why doesn't ally have a twitter  ,0
Happy new year... 2017 Bye bye the year of ,0
I like this and thought I would share in case it helps a little    pic.twitter.com/m2alvA4RN5,0
I feel depressed when I see Elites taking a piss on all of us then MSM telling us It's raining with a straight face  ,0
" or ? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",0
"Depression is like, you don't want to do anything. Or you want to do something, but you don't want to do it (at the same time). ",0
"smile princess , it looks good on you ..",0
My : Being the nicest I can to other people. And making  my bitch this year.,1
@jeonquality i chose the right one TIWALA PLS 😰,0
Add me on snapchat : dfdf_66\n#dick #pussy #nudes #horny #anal #ass #bigbooty #bobs #cock #blowjob #sex #sexy #snap \nAny horny girls ?🔥💦👅👅👅,0
"Today is just not a good day, looks like 2014 couldn't end without giving me a final kick in the ass ",1
stage of my  when everything loosing meaning but i dont think i am ,1
"I've lost many things, but earned many more. #grateful",0
"If u feel lonely, afraid, desperate, empty inside, SUICIDAL..u r not alone. I've been there...& not that long ago.   ",0
@SimplyMissYoung @PlayChoices Is it about rabid penguins on a plane,0
@shreyaghoshal Waiting for the FV live session #excited #Happy Bdw you have to sings lots of songs for us during this session,0
"A  person may report multiple physical symptoms such as fatigue, headaches, or digestive problems.",0
Being extremely  over my other half agreeing to divorce instead of coming to peace then someone asks if I'm okay....  pic.twitter.com/fgpQKQwhYw,1
@Roberts_An28 Ahww noo don't be shy! I don't bite 😫❤,0
"Having a double mastectomy, very painful. Having radiation, never being over the pain. Taking pain killers, a lot of pain. And being diagnosed with Stage-4 cancer a year later, November 21st, 2017 to November 21st, 2018. And she died two months later, Jan 21st, 2019. ",1
"Darkness won't fade. It envelopes you, crawls under your skin. It stays and never seems to leave.   ",1
I love when gg cheering up eo. Apink rv mamamoo jjang!!!!,0
When you finally realize your dreams may not happen...??‘???‘????”???”  ,1
I always complain about being bored and having no one to hangout with but as soon as someone asks I say no because I’ve accepted the fact that I love my bed too much to leave it,1
A box of 80 @krispykreme donuts.... #awesome \n\nNow that is how to celebrate a birthday!! Happy Birthday!! \n\nNeed celebration donuts now!,0
"Yet another  all alone, with no family, nobody at all apart from my pets.  I just feel like crying",1
Basically his death shows the entire parole system to be a farce.    pic.twitter.com/SbtCKY0IXO,0
i was more happy and excited about mamapink's interactions with each other than i was about any of their wins i gtg,0
"5th step to overcoming  and  is to open your mind, it's your own belief systems that are screwed up.  Find another truth.",0
"We would like to have a conversation on Twitter with an athletic trainer, about the effects seen on  and  when a person with these issues has begun training. We know you're out there! Share your experience and let us amplify it for others!",0
Bored as fucking shit christmas in a hospital isnt so fucking fun,1
@shahidafridi37 at his best.... Great to watch u go big sir. #tremendous hits \nDts boom boom Afridi 😍,0
Before you diagnose yourself as  make sure your not surrounded by assholes - William Gibson,0
There’s an old saying about a place called “hell” where bad people go to after they die. The worst part about hell is not the flame ! It’s the hopelessness! And I think this’s part of hell that a person with depression really taste... the hopelessness.,0
"You keep losing your self respect , if u keep giving them chances.??   ",0
The hype is real. #SagasOfSundry #dread is amazing. @JoinTeamAlpha,0
I'll just stay in bed today,1
"I want 2 wish every Amazing person I've met & conversed on Twitter Health, love & happiness for 2017! Thank u guys??’™ ",0
"And if the Black Dog comes for me again this new year, perhaps this time I will have a brighter lantern to face the night. ",1
I normally don’t talk about myself. But i feel like shit.  I just lost my challenge match in tennis so now my position is going down. And i wouldn’t be so mad if the didn’t call balls that were on the line.  Like come on girl. Stop cheating.,1
@jaimitoelcrack7 Seriously...I've been sitting here for five minutes watching this in awe. It never gets less amazing.,0
"Where are you right now? At a cross-road of  with despair & ? Calm down! Jesus Christ knows where you are, how to get you out & how to get you back to life....Not just an empty life but a purposeful, meaningful, abundant & an eternal life! ",0
Big Dog doesn't understand me.,0
Still haven't get a chance to watch Sing. :< .,0
Why did I just read through my old DMs. Fml,1
Where I thought I'd be tonight and who I'm with are not what I had in mind for Christmas.,1
Being  doesn't mean you're Lonely!  is feeling alone in a  with someone who can't or won't connect!,0
All the bright places \n#movie💯😍,0
@ggreenwald Macron slips up and has a moment of clarity &amp; common sense...now he is a raging racist. Sounds right. #LiberalLogic,0
People with  or  think everything is about them.   can help you step back and see the big picture.,0
I admit I have been  the last 24 hrs. I have barely been smiling and just cannot shake it right now.,1
@ChipotleTweets Never a good experience at 919 E Fort Ave location. I never learn because I love chipotle #terrible #badservice,0
I'm definitely not bringing them out in this weather to get a coffee.,0
Was expecting this from Dhoni but thought he will say 4th test will be his last.  ,0
Just finished the last episode of New Girl ???³ what am I supposed to do now? ,0
"when i needed a hand, who can i turn to? when ""this"" attacks who is willing to help?  ",1
"When you feel like a smile will be fake, add a laugh to it. You will be surprised how joyful you will become.  #simplylovejesus",0
I am so depressed right now I don't even know how I'm functioning.   ,1
" Working on Pill for ... Making something for the millennials, eh? Who can stand the little smug self-satisfied snots!",0
Won't you take me to Funky Town ... at Hanover Park Terminus.  ,0
"Wow that last chick was a bit intense, poor Freddie was a bit unnerved lol #NinjaWarriorAU",0
Even if she is tipsy I love her -Joe     pic.twitter.com/qHSAqDJN9j,0
@Greenarmy46 Thank you! Glad you're enjoying them 😃,0
Mindfulness Therapy is the application of depression for healing  and  and emotional pain. This is a very powerful approach once you have learned how to do this.,0
I don't know what leads more to  and  Getting invalidated or getting ignored with crying for help with .,1
"@AWilliamson54 dude, you're killing it on KSR #hilarious #AradioNatural",0
Biggest challenge at this time of year (& many other times) is to not make older people feel old! ,0
"@inseopirit LOL, I never got to that part actually :) ICSYV is a great show, isn't it? Tears and laughter.",0
119   ?????????????   ???????????????????  ???..............??????????????  ?????????????????????????????????????????????????   ???????????????????????????????   ???????????????????????????????????????????  ????????????????  pic.twitter.com/DwBKQdEl5J,0
This Ole Miss game is depressing to watch   ,0
"Really excited to see our team this year, and especially moving in the next 2-3 years when his guys start playing significant minutes.",0
"Irrespective of the level someone is , sympathizing will definitely help him/her have some rest.",0
For all those out there suffering with  and or  this is for you ,0
Just tried @GoodmanBakery for the 1st time... GF for 13 yrs &amp; these are some of the best baked goods I've ever had! DF is a bonus! #yummy,0
Days are really hard. Some of them are excruciating. Sometimes I can’t see the end.,1
"Being clinically  is not the same thing as having a bad day now and then. It's a relentless, debilitating disease",1
They say it's not my fault but I feel like it is. ???¥???¢???° ,0
@Good_Therapy and @CounsellorsCaf are talking about #depression today! What's trending in your community?,0
some things you said kept me up all night.,1
people: Dream 3 times more than -depressed people.,0
I DONT wanna cry or feel sorry for myself. Its just so hard sometimes watching your sick son in the hospital day after day.  ,1
"Do you ever fall asleep before you set your alarm, but then the Lord wakes you up on time anyways 🙌🏻 #WontHeDoIt",0
"At least  is over 26 minutes ago, but the effects of the Twitter torture still lingers inside of me. , .",0
Talking about my sexuality like its a wildfire. ,1
OMG my darling best friend's hubbie died today whilst on holiday abroad. #shocked #tears #grief #sosad,1
I love swimming for the same reason I love meditating...the feeling of weightlessness. ,0
#Sleep is my #drug. My bed is my dealer. My #alarm is the #cops. #School is the #jail. #TeamFollowBack,0
"I cant have any friends anymore fr. I just got voice banned on xbox and the reason he put was ""Killed and danced on me in Fortnite"". ??  ",1
@VitaCocoUK WOW 😍 This is wonderfully exciting! Would be a very happy treat to win ✨ Thank you for the chance ❤️️ Retweeted &amp; Following 😀,0
January & February often worse for people who are . Seek help.,0
@edutopia What an innovative way for admin to see what's going on in classrooms! #leadup #awesomeness,0
Just had my last appt with my nail lady before she leaves ???­???­ ,0
When you are able to treat your queen the things that she wants. Such a pleasing feeling,0
Sometimes  starts from being  or . For support and advice call 0808 808 2234. rb  pic.twitter.com/ie8cGAUNMv,0
Sister and her boyfriend in one bed and here I am by myself in the other ??™ƒ??™„ ,1
I guess I hurt everyone…I guess I'm just fucking liar…i can't take it anymore…,1
When the thing you cut with goes dull so you only get 3 good cuts in and the rest are just fails. Just fabulous! :/  ,1
Have you ever been devoid of touch for so long that even a touch on the shoulder could send you into tears?,1
Just you wait and see the girl you once called fat will be the girl you wish you could have   pic.twitter.com/fCdBFrEys7,1
"Me and @DicksonEmily's snap streak is at 260, if that's not amazing I don't know what is #commitment",0
"The  in  disorder is deeper, darker, and more persistent than in unipolar disorder (depression).",0
We had  in a sea of ,0
This time last year me and Ronan were in Prague ???«???« ,0
@LovinUnited That'll be Madrid throwing a huff over Morata and De Gea. Fuck them,0
"Out of the many terrible things that come with divorce, folding king size sheets alone is close to the top. ",1
Just did Yasso 800s for the first time. Kinda fun (maybe because I only did 4).  😀 Thanks @BartYasso!,0
@NEXXhelmets @REVIT thank you guys! It is a #pleasure and an #honor to work with you on the @_Tea2wine_ expedition 💯%‼️👊 🏍️🌍,0
"With you, I'm lost in the moment. Without you I'm lost in the world.❤️🤐 #world  #moment #lostinthemoment #You",0
hate being alone man. alone in life alone in my head it just sucks,1
I wish I was successful with women ????   ,1
Gooood morning it is such a #blessing to see another day all that Read this I hope have a great morning,0
What do you do when your mother starts to hate a person you love?   pic.twitter.com/MTXm2Hxduj,0
I love #tattoos but seriously #justtattooofus that's just #revenge &amp; it's #permanent for life not sure it's worth the #5mins of fame 🤔,0
Hate mail... gotta love it!\n#hate #writerslife #justsaying #begin #start #lovemylife #PositiveVibes,0
"Wow, you guys @FarPostSA truly rock! You got all the transfer deals spot-on! Well done. #credible #concise #spoton #brilliant",0
"I'm not sure if other people with suicide/depressed/ friends/family/etc ever worry about waking up to the people they care about just... . And it's really difficult to process day after day, and try to act like nothings wrong.",0
"I'd like wish everyone a Happy Holidays, but I'm alone with no significant other. Fuck me. ",1
Feeling very very lazy to pack :( I don't want to go home just yet !!   ????,1
Happy Birthday beautiful 💞🌼🌻 @xan_radebe,0
Shout out to everyone with  preparing to put their mask on & pretend to be happy for .  Icy bubble all over,1
"Almost killed myself, God... -.-   ",1
"It was all good  I was enjoying Tv Until out of nowhere ""I used that R200 to arrange the funeral"" appeared ",0
"Even though it is raining, sun will shine #AndrewGoldman_I @AndrewGoldman_I #wisdom #think #philosophy #knowledge #life #happy #joy #best",0
Who wants hot snapping?\nAdd me : rchar28 \n #nudes #snapsex  #snapchat #sexting #cam #hot #trade #pics #swap #horny #chaud #pussy,0
You've wondered why they seek happiness inside. #cheerful,0
"Difficulties are meant to rouse, not discourage. The human spirit is to grow strong by conflict. William Ellery Channing",0
"When I say ""I want to die"", they say""Let's do it, no one gonna care you anymore"" It's make me feel pity of my life more. I just want someone to hug me when I cry. But it not gonna happen.""",1
@interstinman @pandoramusic One nothing else matter enter sandman unforgiving  all awesome songs 😊,0
More terrible news Dammit! I'm about to punch 2016 in the dick!! ,0
@IvankaTrump What's up w the profile pic?? ,0
"lonely is not being alone, it's the feeling that no one cares. #alone #depressed #anxiety",1
It's okay sus. Let that hurt go 🤗 * that's me hugging ya bitter ass * 😂😂😂,0
"If you're so  that you had a dream you died and then you were annoyed when you woke up, clap your hands! ??‘�??�½??‘�??�½??‘�??�½",0
"My author copies have landed in Australia. My agent has them. Soon, I'll be able to hold one and flick through it. #excitement #StoneCircle",0
"After the decorations come down,  remains issue for  Regular  makes a huge difference pic.twitter.com/8DMFzQqK3m",0
???”???”???”???”???”???”???”  Until the Game is officially over. I assume a Loss... Why?? Bylsma and Lehner. ???”???”???”???”???”???”???” ,0
I can't sleep because if this   ???” ,1
MOTIVATION TIP - Great #salespeople know how to increase #business by eliminating #consumer #complaints #concerns #fears and pet peeves !!,0
As a child I was scared of monsters beneath the bed. Now that I'm older I realize the monster Is me.   ,1
"Gene Simmons, Ph.D. offers mental wellbeing to  souls. ",0
"I hate it when my brother thinks, it would be funny to make jokes about me ???¤????  af ",0
My life I take one day at a time I had  more than once & I won't let it take over my life  ,1
i love his smile,0
What does murmuring and complaining do to our psyche?    Start thinking of what you have and say thanks you alive,0
Cultivate supportive relationships in order to end ,0
"  About to have a breakdown, I really need a friend",1
"another wee message - for those of us that feel a relapse over the holidays, you're not alone. I'm right there with you  ",0
I dreamt my barber was sick on haircut day bro.. i lost weight in my sleep ???­???­   pic.twitter.com/Utaiw8JShW,0
#moist people aren't #offended by a little typo.,0
"Came up here, a new life, after the last divorce and a year of being in pain. Slowly dissipated, but it's never gone. I've been abandoned again. Lost. Taken away from happiness. But I sure hope Debbie, if there is another world, a heaven, that she's in it. ",1
of course my only follower unfollows,0
@ActuallyNPH @RealJamesWoods I didn't realize you weren't acting... You actually are that guy. #smh  #Hercules #ghostsofmississippi,0
Duno why I decided to weigh myself and  check my bank balance all in one morning ,0
At this point I’m just workin to die.,1
127  ???????????????????????????????????  ???????????????????????????????????????????????????????????????????????  ????????????????????????   ?????????????????????????????????????????????????????????????????????   ???????????   ?????????????????????????????????????w  pic.twitter.com/tTr94bGuGf,0
@RealHughJackman B E A utiful #smile \nalways keep smiling be happy &amp; remember me in your smiles,0
"PLANNING FOR THE NEW WEEK  ""Failing to plan is planning to fail"".  In the last few months, I've allowed my depression to control my ability to function.  After 3 months of meds, I'm finally productive.  What your plans for the new week?    pic.twitter.com/3RDI20arti",1
Music is just my best friend…fix everything I guess…,0
Really enjoying candles and incense around the house at the moment - brings a sense of calm 💆🏽 #candles #incense,0
It's gutting seeing everyone's snapchats of them getting on it while I'm stuck at work for Christmas and new year,0
"Current mood: Jealous of bears... or Snow White... or Rumplestiltsken. I just want to sleep for a few months, ok?  ",1
Those days when you wish a hole would open beneath you and swallow you whole so your brain will shut the hell up ,1
30 mins apart. In the second pic I have managed to get my mask on before I left to celebrate new years.   pic.twitter.com/vwwWtD7vMk,1
"no offense to those who love k culture, u can love it all you want bbs!! 💖 but i just personally want to get to know my own country's-",0
@WalmartToday your hitting it spot on with your commercials. Love the one with the town coming to eat and bringing chairs. #brilliant,0
This whole depression fucking sucks you can look so happy but still be so down inside your head ????????????????????????,1
Do not judge between people when you are .,0
