Text,Label,text_cleaned
â™?4 Degrees - ANOHNI   ,0,degree anohni
I use this social media outlet to bitch. It's my bitching platform. I'm quiet on everything else. It's not like anyone cares. ,0,use social medium outlet bitch bitching platform quiet else not like care
Happy birthday to one of the many founders of this fabulous company #blessed #TuesdayMotivation #begreat,0,happy birthday founder fabulous company blessed tuesdaymotivation begreat
They promised I would go blind but I still got 20/20 ,0,promised blind got
Mind that night out I had over Christmas?! Nah me either! ,0,mind night christmas nah either
"I'm in such a good place right now, so happy... 💛 I just wanted to share that #positivevibes #optimism #followingmydream",0,good place right now happy just wanted share positivevibes optimism followingmydream
"I am trying 2 make a list of the ppl I twt 2 regularly, so if u wanna b on it, twt me and say hi!   ",1,trying make list ppl twt regularly u wanna b it twt say hi
I hate not having a job. ,1,hate not having job
Happy new year to everyone and all the best for 2015  ,0,happy new year best
Oh Canada 🇨🇦 shouldn't be sung like that. #terrible #MLBTHESHOW17,0,oh canada not sung like that terrible mlbtheshow
"Depression may carry a feeling of worthlessness in which you feel like you can't do anything. This only makes you feel worse about yourself and drags you into an even deeper state of . To push back, set small daily  for yourself that you can accomplish for sure! pic.twitter.com/VhC03lIbpW",0,depression carry feeling worthlessness feel like anything make feel worse drag deeper state push back set small daily accomplish sure
@bcolonx what you leave me? I just came from DR to this!! ???­ ,0,leave me just came dr this
 therapy could be an effective option for treating  in adolescents.  pic.twitter.com/Dqo97PbLfn,0,therapy effective option treating adolescent
@russ_kent @IsabelOakeshott Inexplicably well paid talking head who lectures in impenetrable consultu-speak #dire,0,inexplicably paid talking head lecture impenetrable consultuspeak dire
Now playing  -  on Forever Hits,0,playing forever hit
"@ghibIiyoongi happy birthday love!! 🎉🎁 i hope you're having the best day, i'm glad we met💕",0,happy birthday love hope having best day glad met
Not trying to offend nobody,0,not trying offend
Alright Charlie St. Cloud you've done it again... Next the fault in your stars or garden state... Maybe the notebook? ,0,alright charlie st cloud again fault star garden state maybe notebook
"A day saturated with  and . Brutal. Oh, the human mind. What an enemy.",1,day saturated brutal oh human mind enemy
"Yes brain. This gloomy, sad, turbulent, low energy feeling is a sign of my certain death. Now is the time to get worried. ",1,yes brain gloomy sad turbulent low energy feeling sign certain death time worried
"No no no, everyone is starting to go back to school & I’m not ",0,no starting school not
Just enjoyed a delicious salad drenched in Theon Nectar's Greek Extra Virgin Olive Oil  – absolutely DELICIOUS!! Mmmmm! #yummy #healthy,0,just enjoyed delicious salad drenched theon nectar greek extra virgin olive oil absolutely delicious mm yummy healthy
Tu me haces reir. - You make me laugh. 🤣 #laughs #friends #jaja #haha,0,tu haces reir make laugh laugh friend jaja haha
I can't get myself out of this rut. I want to die. But I care too much about everyone else. So I will continue to be miserable. ,1,rut want die care else continue miserable
@NikkiWoods Start where you are. Use what you have. So what you can. AND do it with a #smile and #confidence. ❤,0,start are use have can smile confidence
I make nebulizer look sexy #DarthVader #breathless #sexy #nebulizer #girl,0,make nebulizer look sexy darthvader breathless sexy nebulizer girl
"Hope is beginning to leave my body, one step at a time.  ",1,hope beginning leave body step time
And all the bullshit in your live ends and nothing will bother you ever again #depression,1,bullshit live end bother depression
Social media can be the worst thing ever!  ,0,social medium worst thing ever
"Knowing you can help someone , but you can't even help yourself   ",1,knowing help help
What depression mean :) Laugh outside down inside   pic.twitter.com/tkZeniwtIb,1,depression mean laugh outside inside
"When I'm at work and depressed dont say ""you look unhappy"". I'm here and working, what next you'll go to Disney world  and tell little kids that that it's not the real character. I'm doing my best, don't shatter my illusion.  ",1,work depressed dont say you look unhappy working disney world tell little kid not real character doing best not shatter illusion
"If u r , u r living n the past. If u r anxious, u r living n the future. If u r @ peace, u r living n the present-Lao Tzu ",0,u r u r living n past u r anxious u r living n future u r peace u r living n presentlao tzu
Dear Emma its my honor to communicate with you directly kindly give me this tremendous opportunity to chat via Whats App 00966504634031 thx,0,dear emma honor communicate directly kindly tremendous opportunity chat whats app thx
It was a great feeling being able to cheer you on while you passed me at your second bike loop this weekend. Great race @SebastianKienle !,0,great feeling able cheer passed second bike loop weekend great race
"Older  people may have cognitive symptoms of recent onset, such as , and a more noticeable slowing of movements.",0,older people cognitive symptom recent onset noticeable slowing movement
Thank you  for highlighting “ as an Epidemic”.  We humans are pack animals and not meant to live in isolation. We don’t have the speed of jaguars or the strength of gorillas but we do have social connections skills. We need each other to survive.  pic.twitter.com/FR89506MZ7,0,thank highlighting epidemic human pack animal not meant live isolation not speed jaguar strength gorilla social connection skill need survive
I've had 18 beers today and I'm going to have more. It's gonna be a long day  ,1,beer today going more gonna long day
Headed home from Dallas to bury my dog that we've had for 15 years...    ????????????????,1,headed home dallas bury dog year
"Well, the good thing is that I don't cut myself anymore tho. ",0,well good thing not cut anymore tho
Watching Senator Adeleke and his joyful dance steps this morning got me rolling. Dude can bougie,0,watching senator adeleke joyful dance step morning got rolling dude bougie
@ddlovato rowing 3000 miles across the Atlantic Ocean with  and  in a fight to  can I get a RT please ??™�??™�??™�,0,rowing mile atlantic ocean fight rt
@16_vica #strange but #amazing but I #love your #pictures 😍,0,strange amazing love picture
I'm falling apart and no one cares   pic.twitter.com/2APJu6tKV0,1,falling apart care
"6+ yrs of saving & my eye sight staying the same, i was excited for ... Just found out; im not a candidate.  very ",1,yr saving eye sight staying same excited just out im not candidate
@justapenname @lettrs @RealJamesWoods btw you're a #brilliant,0,btw brilliant
I'm on my 14th or 15th beer now. God I'm so alone please let me die. â?¹??”«  ,1,th th beer now god let die
I made a joke &amp; my boyfriend laughed but when I looked over he was actually laughing at a video on his phone #sad #&lt;/3 #hurting #brokenheart,1,joke amp boyfriend laughed looked actually laughing video phone sad lt hurting brokenheart
"Wont be watching Veronica Mars anymore. Wasnt it enough that she lost Lilly, Duncan and her own mother? Ya gotta strip her of everything? Theres got to be something uplifting in a show that makes you wanna keep watching. Makers of Veronice Mars you screwed up. BAD. ",0,wont watching veronica mar anymore wasnt lost lilly duncan mother ya gotta strip everything there got uplifting make wanna watching maker veronice mar screwed up bad
About to watch the eclipse in astral valley with the longest time in totality across the country  #thankful,0,watch eclipse astral valley longest time totality country thankful
"I need a Harry Hug. Just a hug, nothing else. ",0,need harry hug just hug else
This has been a long night...,0,long night
When you go do that it makes me feel like I'm horrible at it I'm sorry,1,make feel like horrible sorry
Any NA gamers out there? I’ve got no friends here...,0,na gamers there got friend here
No one understands me... myself included...,1,understands me included
@CPC_HQ Immature...and Trumpy. Sad one guys😕 Does this represent the intelligence and moral depth of CPC ? #bully #notinmycanada,1,immatureand trumpy sad guy doe represent intelligence moral depth cpc bully notinmycanada
"Spread #hope, #peace, #love and #joy NOW! #TuesdayThoughts",0,spread hope peace love joy now tuesdaythoughts
You don't have to be sad because of depression! Get help. Get clear!,0,not sad depression help clear
"Once she said you are my world, now she is saying not only you exist in the earth. #pain  #heartbreaking",1,said world saying not exist earth pain heartbreaking
I've been impressed by Karanka at Middlesbrough. Of course we'll stick with Martinez until he decides to leave. Becoming,0,impressed karanka middlesbrough course stick martinez decides leave
"@Angieavlianos Hey Angie, please see your local dealer, they're happy to assist! :-)",0,hey angie local dealer happy assist
"give up on wow , carnt play my mage and carnt even pay to change its class so im stuck with a lvl 100 mage :( ",0,wow carnt play mage carnt pay change class im stuck lvl mage
Mystery solved. No wonder I'm a   ???‚???­ pic.twitter.com/axTpaQ3h0t,0,mystery solved wonder
"Thank you, @realDonaldTrump, for using the Afghanistan policy of #44... he was pretty smart! \n\nP.S. Do not look directly at the sun! #bad",0,thank you using afghanistan policy pretty smart nnps not look directly sun bad
ain't no sunshine when she's away ♫ ,0,ai not sunshine away
" or being in heat is not sufficient reason to jump into . That's how people get hurt, cycle of pain happens. ",0,heat not sufficient reason jump people hurt cycle pain happens
" or ? National  Prevention Lifeline offers help, 24/7. 1-800-273-TALK (8255)",0,national prevention lifeline offer help talk
God's  is the antidote to . He will never leave us. ,0,god antidote leave u
I just feelso defeated by life at the moment,1,just feelso defeated life moment
" oh dear, that ending was depressing! Nothing says Merry Christmas like a murder, plot twist+suicide ??™ˆ ",0,oh dear ending depressing say merry christmas like murder plot twistsuicide
Just watched The Hobbit The Battle of The Five Armies... I am weak... so so so damn weak... :'(  ... ,0,just watched hobbit battle army weak damn weak
Always sad on New Year ???’ Diff time of year 4 lot ppl. Always the hope the next year will b better.  wd b nice 2  ,0,sad new year diff time year lot ppl hope year b better wd b nice
@talkfreelyalway @westbrookdanni Haha 👌🏼it's nice to know you take the time to find out so much about me too #flattered 😘,0,haha nice know time flattered
This weekend is the end of bow hunting season. ,0,weekend end bow hunting season
@Originalmalik2K @youFamousEnough @AnthonyMuraco Gg bro shouldn't have lost but it's cool,0,gg bro not lost cool
  another great talent lost to us. songs stay with us forever. Odd but last Christmas playing everywhere this yr.,0,great talent lost u song stay forever odd christmas playing yr
"sometimes loneliness is more than just being alone in life. it's the idea of doubt, loss and emptiness. it can be having a family but yet noone to talk to about your problems.     ",0,loneliness just life idea doubt loss emptiness having family talk problem
Had the best week w my ppl but wish there didn't have to be another goodbye,0,best week w ppl wish did not goodbye
Not only have I posted a blog post daily for 2 months I've also filmed and uploaded a daily vlog whilst being severely  ,1,not posted blog post daily month filmed uploaded daily vlog whilst severely
: don't let other's emotions corrupt your mind; beacause that paves the path to,0,not let emotion corrupt mind beacause pave path
â™?Watch Me - ANOHNI   ,0,watch anohni
My new friend from the Memory Cafe supporting & raising money to help those with    pic.twitter.com/YuN4foPKLY,0,new friend memory cafe supporting raising money help
"actually - EACH. AND. EVERY. GODDAMN. SONG. on the album is the strongest, sadest, and most beautiful song ever. <3  ",0,actually each and every goddamn song album strongest sadest beautiful song ever
"-whatever life gives you even if it hurts, just be strong and act the way you always do because strong walls shake but never collapse",0,whatever life give hurt just strong act way strong wall shake collapse
"I hate Twitter. Anyone  or  today, here are my . pic.twitter.com/q6kKhO7MCR",0,hate twitter today
The best revenge ever....is success👌👊💪,0,best revenge everis success
Having a movie day with my favorite today 😄 god I love my lil goth bean.,0,having movie day favorite today god love lil goth bean
Really miss family days out   pic.twitter.com/J6Y3PbdCu7,1,really miss family day
Ready to start my day after practising my daily #meditation.Today's focus was on #gratitude and there are so many things to be #grateful for,0,ready start day practising daily meditationtoday focus gratitude thing grateful
@ABCTV @AuSenate @annabelcrabb I confess I didn't watch last week. #bad Are you going to do an episode on accessibility?,0,confess did not watch week bad going episode accessibility
@VarunsPrincess_ Huhh It's awesome 😍\nI'm obsessed with it 😍😂,0,huhh awesome ni obsessed
Microplush blankets are the  of  people.  pic.twitter.com/rb53cZSTXP,0,microplush blanket people
I know  can't just go and my  will always rear it's ugly head. But I need to get better.,1,know just rear ugly head need better
"I almost died when i was a baby because i was in the womb for an additional month, i went  while in the womb and it burned my skin, went in my mouth and i stewed in it for a while. I had to be rushed to NICU and they put tubes in me. Sometimes i wish i didnt make it ",1,died baby womb additional month went womb burned skin went mouth stewed while rushed nicu tube me wish didnt make
" is the thing which i hate the most and love to live with, for the simple reason that it keeps my mind working and keeps me awake",1,thing hate love live with simple reason keep mind working keep awake
@Bethanblog Happy to help :) If there is anything we can do for you please don't hesitate to ask. - Thanks - James K,0,happy help not hesitate ask thanks james k
Everyone responds differently to  . Some patients take longer before noticing a difference in how they feel. .,0,responds differently patient longer noticing difference feel
The fact that I'm leaving warm weather and palm trees for negative weather and snow literally could make me cry.  ??Œ´â??ï¸�â�„ï¸� ???­???­???­,0,fact leaving warm weather palm tree negative weather snow literally make cry
"â€œI couldnâ€™t be with people and I didnâ€™t want to be alone."" ",1,people didnt want alone
"Feeling lost, , or having thoughts of ? Help is available. Call us 24/7 at (800) 273-TALK (8255). ",0,feeling lost having thought help available talk
I hate having/being crushes/in love ugh,1,hate havingbeing crushesin love ugh
Can't believe I had 4 days off work and I'm back in tomorrow  ????????,0,ca not believe day work tomorrow
"Is @Tonysuniverse on Fourth of July holiday in his mind?\nOr is the heatwave getting to him, ha?\nGOTTA use your mic! 😀\nThanks for the giggle!",0,fourth july holiday mindnor heatwave getting him hangotta use mic nthanks giggle
Relative of a neighbor of mine died in accident while shopping for and on his little girl's birthday...Really?   ????????,0,relative neighbor died accident shopping little girl birthdayreally
I'm starting to wonder if  is actually looking out for me right now. I would say why but I'm too embarrassed. I'm 2 low class ,1,starting wonder actually looking right now say embarrassed low class
Its #amazing watching various news outlets showing mixed crowds of ppl watching #Eclipse with NO #racial tension.. #MSM can't hide this!,0,amazing watching various news outlet showing mixed crowd ppl watching eclipse racial tension msm hide this
"Finally a famous football team is in the UAE but as usual i have bad luck and i can't go see them ,  not only over this",0,finally famous football team uae usual bad luck not
Drinking my first pint at 10 in the morning fact ,0,drinking pint morning fact
"8 years ago I was at rock bottom, crippled by . Since then I've come a long way & I'm sure 2016 will continue the upward trend!",0,year ago rock bottom crippled come long way sure continue upward trend
"With my  I find there is often a unattached feeling of despair that attaches itself to moments, the more fitting a moment the more it expands. People then think it's the sad moment that's the issue, but even without that, the depression is still there.",1,unattached feeling despair attache moment fitting moment expands people think sad moment issue that depression there
Why does the president of the US tweet like Regina George? ,0,doe president tweet like regina george
"Being single is not that bad, you got time stay focus on your plans and goals, you don’t even have to deal with drama. Until 11pm hits and loneliness comes along ????   ",1,single not bad got time stay focus plan goal not deal drama pm hit loneliness come
"  may the sadness not pull you in the void, may you speak your mind and let your feelings show, but sometimes you are numb to joy",0,sadness not pull void speak mind let feeling show numb joy
When you gotta hold your charger a certain way for your phone to charge feeling  lol,0,gotta hold charger certain way phone charge feeling lol
"You look tired, and a bit too quiet.... is it the silence of hopelessness ?   ",1,look tired bit quiet silence hopelessness
" 17% of older people are in contact with family, friends and neighbours less than once a week and 11% are in contact less than once a month.   pic.twitter.com/RoNJVWr7m4",0,older people contact family friend neighbour week contact month
these gachas on both deresute and enstars. ,0,gachas deresute enstars
Here is the message Cnbc is sending they Don't care that Melissa Lee has a horrible smile or a that Joe Kernan needs braces,0,message cnbc sending not care melissa lee horrible smile joe kernan need brace
mood is often one of the early symptoms of hypothyroidism (reduced activity of the thyroid gland).,0,mood early symptom hypothyroidism reduced activity thyroid gland
My head is been hurting so much and I lost my appetite,1,head hurting lost appetite
Definition of utter : Using PowerPoint on a .  It's like Microsoft did it on purpose...,0,definition utter using powerpoint like microsoft did purpose
If I ever got paid to be in impractical jokers as one of the people to tell the guys what to do I would do that in a heartbeat #hilarious,0,got paid impractical joker people tell guy heartbeat hilarious
Noooo Jim??’”???­ You will be missed next season! ,0,noo jim missed season
"So hard to fight the , especially during a chilly night with crickets singing!",1,hard fight especially chilly night cricket singing
We will never again give back to violent men   This was a great song to hear live ??™Œ??�½,0,violent men great song hear live
Im not really sad... I just feel empty... ,1,im not really sad just feel empty
"Squad of donkeys, managed by an idiot, owned by a C***. Down + Out before we get to 2016  ",0,squad donkey managed idiot owned c
Sometimes i just want to be alone......... Forever  ,1,just want alone forever
@stevenmnuchin1 Does your wife look #adorable at 6:00 a.m.?  #AdorableWife  #AdorableWedding  #AdorableHoneymoon #AdorableJet  #AdorableJob,0,doe wife look adorable am adorablewife adorablewedding adorablehoneymoon adorablejet adorablejob
@RandyRainbow Brilliant &amp; clever as always. #delight,0,brilliant amp clever always delight
@SonaFanArt Isnt it too early? Thats really interesting 😦 i wonder what are they filming in kusadasi. It makes me so excited  :),0,isnt early thats really interesting wonder filming kusadasi make excited
"After the first quarter, sales of my game () plan to get 100.000 rubles, including the Russian market and the European  pic.twitter.com/xpQfiqByav",0,quarter sale game plan ruble including russian market european
So good to see @richie_porte smiling and feeling positive from his hospital bed on #sbstdf tonight. Get well soon!!,0,good smiling feeling positive hospital bed sbstdf tonight soon
Today is probably one of the worst days of my life and idk what to do  ,1,today probably worst day life idk
@alxcxrte You're not a baby boy and you're sulking. Au contrairé. [Chuckles as I shake my head],0,not baby boy sulking au contrair chuckle shake head
" 2 dosorder (hypomania and ) is about 20%, while lesser grade Bipolar Spectrum Disorder is about 70 %",0,dosorder hypomania lesser grade bipolar spectrum disorder
Travelling state of mind.     pic.twitter.com/3xKR0fgmET,0,travelling state mind
"Q: We all know 6 was afraid of 7 because 7 8 9, but why did 7 eat 9? A: Because you're supposed to get 3 squared meals a day!  #jokes #funny",0,q know afraid did eat a supposed squared meal day joke funny
Can’t eat. Can’t sleep. Everything is just falling to pieces ?? I’m so tired of watching my world crumble,1,ca not eat ca not sleep just falling piece tired watching world crumble
I used to imagine I'd hear something at the door. I'd hear a knock and I'd pray it was her. Or I would hope it was her. I had dreams like that. I'm not having dreams like that now. I know she's gone. She won't be back. Ever. I sure love her. I sure miss her.,1,used imagine hear door hear knock pray her hope her dream like that not having dream like now know gone not back ever sure love her sure miss her
Being an  fan is why this nation NEEDS tougher gun laws,0,fan nation need tougher gun law
@TarigsOptimism The way they laughing tho lol 😆,0,way laughing tho lol
I dont know how many beers I've had and I dont know how many more im going to have all I know is im getting drunk  ,1,dont know beer dont know im going know im getting drunk
Not in the spirit of  . In fact,0,not spirit fact
"Reading tweets about someone's death makes me think I'll die someday, maybe soon, who knows... ",1,reading tweet death make think die someday maybe soon know
"THIS IS  TRYING TO  ME DOWN...DEPRIVING ME OF MY PEACE AND MY SLEEP. THE MISCHIEVOUS ELF REPRESENTS THE REMINDER OF MY , THE DISCOMFORT THE BOY IS EXPERIENCING REPRESENTS HOW MY PAIN IS CONSTANT AND SHARP...I DON'T EXIST TO ANYONE ON TWITTER OR ANYWHERE.????  pic.twitter.com/IrVVVMNkMO",1,trying downdepriving peace sleep mischievous elf represents reminder discomfort boy experiencing represents pain constant sharpi dont exist twitter anywhere
I just wanna stay up all night play FFXV and not go to work tomorrow.. ,0,just wanna stay night play ffxv not work tomorrow
"It has only dawned on me, browsing Instagram, how the rich people do winter... That's right, they migrate abroad...I'm not rich  ????",1,dawned me browsing instagram rich people winter right migrate abroadi not rich
Happy birthday @ShanteriaI!! i miss you tons + i'm so excited to be back in florida to hear all about Turkey + to have our 🌮dates!! 💛🎉,0,happy birthday miss ton excited florida hear turkey date
"I would never kill myself, but I don't think I would do anything to stop death from coming ",1,kill myself not think stop death coming
"On topic of famous people , apparently stuff needs to be put in place for mental illness. What about non famous people ",0,topic famous people apparently stuff need place mental illness non famous people
My last day of cheating on my diet and exercise routine is tomorrow   ,0,day cheating diet exercise routine tomorrow
Yesterday I lost 500 days worth of streaks with 5 different people ,0,yesterday lost day worth streak different people
Today is going be a shit day,1,today going shit day
Mon the Blues! #origin #queenslandvsnsw #blues #hayneplane 🔵🔵🔵🔵🔵🔵🔵,0,mon blue origin queenslandvsnsw blue hayneplane
I don't know how I did it but I made the worst ceasar imaginable. And I'm the king at making ceasars... ,1,not know did worst ceasar imaginable king making ceasars
So now our Parliament is going to limit the Supreme Court of its powers to save  & Co from  case. ,0,parliament going limit supreme court power save case
Not looking forward to the last day of @nflredzone tomorrow. ,0,not looking forward day tomorrow
@gammarus @Steel_Con @Scott_Helme People know your serious now brother! #awesome,0,people know brother awesome
If you want to witness how fucked this society is pass by a school on a rainy day like today,0,want witness fucked society pas school rainy day like today
Excited about the upcoming cheer season! 😬😳#cantsleep #wideawake #eat #sleep #cheer #repeat,0,excited upcoming cheer season cantsleep wideawake eat sleep cheer repeat
"Why am i so  today,  everywhere!",1,today everywhere
Life is too short to hide your feelings. Don't be afraid to say what you feel.,0,life short hide feeling not afraid say feel
"Do #you #said, people never cross the 10! #serious",0,said people cross
"Despite every attempt, my outpouring of emotions fails to strike substance and falls to the wind dispersing with the world's other particles. ",1,despite attempt outpouring emotion fails strike substance fall wind dispersing world particle
That was the most beautiful thing I have ever seen. #Eclipse2017 #Eclipse #SolarEclipse #tears,0,beautiful thing seen eclipse eclipse solareclipse tear
"I lost a bet to my nephew, Lucas! This is what I'm wearing for the rest of the day.   pic.twitter.com/Y1H0s3lTmO",0,lost bet nephew lucas wearing rest day
"Wajir county is becoming more of fucked  up crib since August 2017.   and nightmare   Economical shutdown,blackout,tribalism, inter-clan clashes, Impunity,staged managed Africa cinema,influx of non locals and many problems.  #",0,wajir county fucked crib august nightmare economical shutdownblackouttribalism interclan clash impunitystaged managed africa cinemainflux non local problem
LogRhythm: LogRhythm helped First_Financial bank unify #threat data and #streamline responses. Learn how in this case study:… …,0,logrhythm logrhythm helped firstfinancial bank unify threat data streamline response learn case study
Enjoying #StarGateSG1 on @WatchComet.! 👍🏼😊📺\n#Stargate #SG1 #Watchcomet #Comettv #syfy #scifi #sciencefiction #tv #freetv #antenna #enjoyment,0,enjoying stargatesg n stargate sg watchcomet comettv syfy scifi sciencefiction tv freetv antenna enjoyment
Having a day where I hate myself for not perusing art stuff harder & being too sad to do anything about that.  ,1,having day hate not perusing art stuff harder sad that
@LoveIsland That rap reminds me of when the kids were small and they would prepare a performance #cute #crap 😂,0,rap reminds kid small prepare performance cute crap
I know  can be hard to live with don't waste your life help is always available seek it out ,0,know hard live not waste life help available seek
ur all i ever think of.... whyd u have to go.  ,1,ur think of whyd u go
idk what to do with this acc - #…  pic.twitter.com/uOmcxfhKxk,0,idk acc
"Don't be  due to -ve activities of other's-Be  & understand,""Addicted of -ve ego satisfaction is dangerous""-Make distance",0,not ve activity isbe understandaddicted ve ego satisfaction dangerousmake distance
Strapless wedding dresses look awful on most people. \nJulianne Hough looked great 👌🏼,0,strapless wedding dress look awful people njulianne hough looked great
"sometimes, you need to pretend that everything is okay even its not.  ",1,sometimes need pretend okay not
how many days of being unable leave bed and do the things you usually enjoy before alarm bells ring?,1,day unable leave bed thing usually enjoy alarm bell ring
You are sitting in solitude alone & smoking ............ I know you are sad &  ........but DONT SMOKE BABY  pic.twitter.com/auCoNMXY0m,0,sitting solitude smoking know sad but dont smoke baby
Poetry of love ❤️ #.I love you from my heart # I love you from my soul # I love you real # you are in my all things what can I do I'm shy oo,0,poetry love i love heart love soul love real thing shy oo
So I had three big tubs of Ben & Jerrys at my mums and she gave them all to my sister  ???¢???¢???¢,0,big tub ben jerry mum gave sister
I can't even turn up for the holidays  ,0,turn holiday
"In Quebec City, family went to a chocolate store, and spent way to long in there. I wanted to leave because the girl behind the cash register was so damn beautiful. The longer I spent in there the more painful it was.  ",0,quebec city family went chocolate store spent way long there wanted leave girl cash register damn beautiful longer spent painful wa
Had a total meltdown on the way home from dinner.  ,1,total meltdown way home dinner
Santorini is so beautiful 😍,0,santorini beautiful
"I’m watching One Strange Rock on Netflix, talking about how Earth began, how it survives, it’s dangers and our danger. These types of documentaries always remind me how nothing fuckn matters and we’re all gonna die because we’re killing ourselves?? ",0,watching strange rock netflix talking earth began survives danger danger type documentary remind fuckn matter gonna die killing ourselves
"@LordeWorldRU @lordelive Ur so welcome buddy, u kids were awesome 😘",0,ur welcome buddy u kid awesome
Just the thought of going back to school  brings tears to me eyes ,0,just thought going school brings tear eye
Lady singing really loudly with headphones on making everyone giggle @greateranglia #train #journey #smile,0,lady singing really loudly headphone making giggle train journey smile
Loneliness is as bad for your health as 15 cigarettes a day. Let that sink in,0,loneliness bad health cigarette day let sink
@YourHorrorHost &amp; @pdeblassieiii THANK YOU for the retweets. Much #appreciated!!! #horror #monsters #MonsterBrawl @Sirens_Call,0,amp thank retweets appreciated horror monster monsterbrawl
"This is heart-stopping, take-my-breath-away fun! I. Like. It. A lot. #justsayin #laughing",0,heartstopping takemybreathaway fun i like it lot justsayin laughing
Happy Birthday @ElColtonShow continue to be great and blessed to see many more.,0,happy birthday continue great blessed more
ebullient [ih BUL yunt] adj.boiling; bubbling with excitement; exuberant. A boiling liquid can be called ebullient. Excited or enthusiastic.,0,ebullient ih bul yunt adjboiling bubbling excitement exuberant boiling liquid called ebullient excited enthusiastic
@CommsRuss @LuHeron Sooooo needed to be on that call! #adorable #needyaunty #pupster,0,soo needed call adorable needyaunty pupster
"@exceptions Although I have a nice vulva, I choose not to intimidate other women with it.",0,nice vulva choose not intimidate woman it
Watching @JamesAcaster clips in bed. Actual legend. Never fails to put me in a good mood. #comedy #legend #love #laughter #bedtime x,0,watching clip bed actual legend fails good mood comedy legend love laughter bedtime x
Smile because you have the promise of tomorrow and the next day and the next day ..endless possibilities ! #focus #live #happiness,0,smile promise tomorrow day day endless possibility focus live happiness
"I've never been happier. I'm laying awake as I watch @stolenmcments sleep. Thanks for making me happy again, babe.",0,happier laying awake watch sleep thanks making happy again babe
Just had a craving for ce fiore and then I remembered it's gone forever  ???”,0,just craving ce fiore remembered gone forever
@TeenMomOG2 @Javimarroquin9 @KailLowry He is so cute! Your #minime for sure! #blessing,0,cute minime sure blessing
I just wanted smash burger but I’m on crutches and they don’t have a drive through so I’m,0,just wanted smash burger crutch not drive
", that was the eighties ,,wot we hav now is .",0,eighty wot hav
There days where I wanna end my life so bad because of my little sister. My parent I call her names and I am spoiled the one but yet she get everything and goes into my room takes everything. She the one that I am scared also who hurts me the most. .,1,day wanna end life bad little sister parent name spoiled go room take everything scared hurt most
"I've never seen something so revolting, yet so irresistible as Wendy's Queso. I must have it",0,seen revolting irresistible wendy queso
the only problem people should have in the morning is burning their tounges on hot coffee (like i just did),0,problem people morning burning tounges hot coffee like just did
Already losing my mind. 6 weeks of this shit of no work or working out left.,0,losing mind week shit work working left
@Shaftesbury_LRC Genius! Love the poster 😃. The #excitement is on for next Monday 😃,0,genius love poster excitement monday
130  ????????????????????????????????????????????????????????????????????????????????????????  ????????????????????????????????????????????   ????????????????????????.......????   ????????????????????????????????????????w   ??????????????????????????????????????   ???????????????????????www   ??????????????????????????????????,0,w ww
This time last year I was getting ready to jet off to Abu Dhabi ????,0,time year getting ready jet abu dhabi
In times like this is when I wonder how it will be like to just be by myself????,1,time like wonder like just myself
You do NOT have to be a victim of  or . Change is easier than you may think; you just have to go about it the right way.,0,not victim change easier think just right way
@DavidLammy This kind of abuse is UNBELIEVABLE and an absolute disgrace. It makes me sad to see this #dismayed,1,kind abuse unbelievable absolute disgrace make sad dismayed
Super excited and Counting down the hours until I see @Pink tomorrow night!!! #awesomeness 😍,0,super excited counting hour tomorrow night awesomeness
Carrie Fischer also known as Princess Leia passed away. ??’” ,0,carrie fischer known princess leia passed away
I love to start a writing session with 'Moon River' from the BREAKFAST AT TIFFANY'S soundtrack performed by Audrey Hepburn #amwriting #bliss,0,love start writing session moon river breakfast tiffany soundtrack performed audrey hepburn amwriting bliss
xmas is over and apart from my kids happy faces its all been a bit meh this year.,1,xmas apart kid happy face bit meh year
"When I don't have anything to distract me, I just find myself peering down the balcony and seeing my bloodied self on the ground.    ",1,not distract me just peering balcony seeing bloodied self ground
@mir_btc Eherium should make everybody happy,0,eherium make everybody happy
Before pictures of the Fortress of Solitude because I have been so   pic.twitter.com/kejJRCyF9L,0,picture fortress solitude
"He aint flinch tho, I'll give him that lol",0,aint flinch tho lol
just got my phone confiscated for doing an anxiety test  great.  whelp bye again.,0,just got phone confiscated doing anxiety test great whelp bye again
"how are you my love? @Hashtag_DonJon love youu!! thanks for the smile, that motivates me to keep going!! 💛 so blessed to have you 😊",0,love love youu thanks smile motivates going blessed
I looked for help and I got it. I looked for answers I found it. Now I need to find myself.,1,looked help got it looked answer it need myself
@CHARGERFANRV Ur so flippin funny!!! I love it!!! #burning!!!,0,ur flippin funny love it burning
do my tweets exist out of my profile cuz i dont think they do no one finds them,0,tweet exist profile cuz dont think find
Back in the toon ???” Get me home & into bed???« ,0,toon home bed
120   ???????????????????  ??????????????????????????????????????ww  ????????????????????????????????????????????????????????????????????????????????    ?????????.......  ?????????LINE????????????LINE????????????   ??????????????????????????????????????????????????????????   ??????????  ?????.......????  pic.twitter.com/rLDG4ogYnz,0,ww lineline
When @Jaclynhill and @JeffreeStar  snap chats get you through the day w/ their words of inspiration #blessed ❤️💕,0,snap chat day w word inspiration blessed
And plz don't hesitate to come in. We have a translation\nservices either. We all are waiting you to come!,0,plz not hesitate come in translationnservices either waiting come
